Timestamp,Target Eye,Velocity (deg/s),Interval Since Prev (s),Status
23:11:04.642,Right Eye,-247.71,0.0463,Normal
23:11:04.642,Left Eye,154.82,0.0463,Normal
23:11:04.688,Right Eye,754.69,0.0456,ANOMALY DETECTED
23:11:04.688,Left Eye,135.98,0.0456,Normal
23:11:04.733,Right Eye,-505.63,0.0453,ANOMALY DETECTED
23:11:04.733,Left Eye,-1069.6,0.0453,ANOMALY DETECTED
23:11:04.781,Right Eye,0.0,0.048,Normal
23:11:04.781,Left Eye,47.77,0.048,Normal
23:11:04.827,Right Eye,-251.56,0.0456,Normal
23:11:04.827,Left Eye,-628.9,0.0456,ANOMALY DETECTED
23:11:04.873,Right Eye,196.8,0.0466,Normal
23:11:04.873,Left Eye,123.0,0.0466,Normal
23:11:04.921,Right Eye,0.0,0.0475,Normal
23:11:04.921,Left Eye,0.0,0.0475,Normal
23:11:04.968,Right Eye,0.0,0.0475,Normal
23:11:04.968,Left Eye,0.0,0.0475,Normal
23:11:05.015,Right Eye,151.77,0.0472,Normal
23:11:05.015,Left Eye,194.27,0.0472,Normal
23:11:05.063,Right Eye,0.0,0.0474,Normal
23:11:05.063,Left Eye,29.48,0.0474,Normal
23:11:05.108,Right Eye,0.0,0.0454,Normal
23:11:05.108,Left Eye,126.29,0.0454,Normal
23:11:05.155,Right Eye,0.0,0.047,Normal
23:11:05.155,Left Eye,-234.59,0.047,Normal
23:11:05.201,Right Eye,149.22,0.0461,Normal
23:11:05.201,Left Eye,248.7,0.0461,Normal
23:11:05.248,Right Eye,0.0,0.0472,Normal
23:11:05.248,Left Eye,0.0,0.0472,Normal
23:11:05.296,Right Eye,-151.39,0.0473,Normal
23:11:05.296,Left Eye,-232.9,0.0473,Normal
23:11:05.341,Right Eye,0.0,0.0455,Normal
23:11:05.341,Left Eye,251.88,0.0455,Normal
23:11:05.389,Right Eye,-192.62,0.0476,Normal
23:11:05.389,Left Eye,-146.81,0.0476,Normal
23:11:05.433,Right Eye,160.6,0.0446,Normal
23:11:05.433,Left Eye,0.0,0.0446,Normal
23:11:05.481,Right Eye,0.0,0.0478,Normal
23:11:05.481,Left Eye,119.82,0.0478,Normal
23:11:05.529,Right Eye,0.0,0.0476,Normal
23:11:05.529,Left Eye,0.0,0.0476,Normal
23:11:05.575,Right Eye,0.0,0.0458,Normal
23:11:05.575,Left Eye,0.0,0.0458,Normal
23:11:05.621,Right Eye,149.78,0.0459,Normal
23:11:05.621,Left Eye,-152.22,0.0459,Normal
23:11:05.668,Right Eye,0.0,0.0479,Normal
23:11:05.668,Left Eye,-176.08,0.0479,Normal
23:11:05.714,Right Eye,-207.67,0.046,Normal
23:11:05.714,Left Eye,151.95,0.046,Normal
23:11:05.761,Right Eye,0.0,0.0471,Normal
23:11:05.761,Left Eye,0.0,0.0471,Normal
23:11:05.808,Right Eye,0.0,0.0463,Normal
23:11:05.808,Left Eye,-95.12,0.0463,Normal
23:11:05.855,Right Eye,0.0,0.0473,Normal
23:11:05.855,Left Eye,0.0,0.0473,Normal
23:11:05.901,Right Eye,198.91,0.0461,Normal
23:11:05.901,Left Eye,248.63,0.0461,Normal
23:11:05.950,Right Eye,-196.96,0.0485,Normal
23:11:05.950,Left Eye,0.0,0.0485,Normal
23:11:05.996,Right Eye,148.76,0.0462,Normal
23:11:05.996,Left Eye,-238.39,0.0462,Normal
23:11:06.042,Right Eye,0.0,0.0464,Normal
23:11:06.042,Left Eye,247.1,0.0464,Normal
23:11:06.105,Right Eye,0.0,0.0624,Normal
23:11:06.105,Left Eye,-111.92,0.0624,Normal
23:11:06.151,Right Eye,-205.99,0.0464,Normal
23:11:06.151,Left Eye,-95.07,0.0464,Normal
23:11:06.198,Right Eye,145.13,0.0474,Normal
23:11:06.198,Left Eye,117.99,0.0474,Normal
23:11:06.244,Right Eye,0.0,0.0452,Normal
23:11:06.244,Left Eye,0.0,0.0452,Normal
23:11:06.290,Right Eye,-204.52,0.0467,Normal
23:11:06.290,Left Eye,0.0,0.0467,Normal
23:11:06.345,Right Eye,316.55,0.0543,Normal
23:11:06.345,Left Eye,-81.17,0.0543,Normal
23:11:06.401,Right Eye,-163.34,0.0561,Normal
23:11:06.401,Left Eye,0.0,0.0561,Normal
23:11:06.448,Right Eye,0.0,0.0475,Normal
23:11:06.448,Left Eye,-160.9,0.0475,Normal
23:11:06.493,Right Eye,0.0,0.0453,Normal
23:11:06.493,Left Eye,146.01,0.0453,Normal
23:11:06.541,Right Eye,0.0,0.0479,Normal
23:11:06.541,Left Eye,239.18,0.0479,Normal
23:11:06.588,Right Eye,0.0,0.0467,Normal
23:11:06.588,Left Eye,-149.76,0.0467,Normal
23:11:06.636,Right Eye,-150.8,0.0475,Normal
23:11:06.636,Left Eye,-92.8,0.0475,Normal
23:11:06.681,Right Eye,0.0,0.0453,Normal
23:11:06.681,Left Eye,0.0,0.0453,Normal
23:11:06.729,Right Eye,192.27,0.0477,Normal
23:11:06.729,Left Eye,-160.23,0.0477,Normal
23:11:06.776,Right Eye,-151.97,0.0471,Normal
23:11:06.776,Left Eye,107.28,0.0471,Normal
23:11:06.823,Right Eye,192.68,0.0476,Normal
23:11:06.823,Left Eye,0.0,0.0476,Normal
23:11:06.870,Right Eye,-343.48,0.0467,Normal
23:11:06.870,Left Eye,-211.5,0.0467,Normal
23:11:06.936,Right Eye,0.0,0.0657,Normal
23:11:06.936,Left Eye,58.1,0.0657,Normal
23:11:07.000,Right Eye,111.97,0.064,Normal
23:11:07.000,Left Eye,79.04,0.064,Normal
23:11:07.044,Right Eye,0.0,0.0444,Normal
23:11:07.044,Left Eye,0.0,0.0444,Normal
23:11:07.091,Right Eye,194.98,0.047,Normal
23:11:07.091,Left Eye,-81.24,0.047,Normal
23:11:07.138,Right Eye,0.0,0.0473,Normal
23:11:07.138,Left Eye,139.63,0.0473,Normal
23:11:07.187,Right Eye,-197.65,0.0483,Normal
23:11:07.187,Left Eye,-69.76,0.0483,Normal
23:11:07.238,Right Eye,133.43,0.0515,Normal
23:11:07.238,Left Eye,-74.13,0.0515,Normal
23:11:07.304,Right Eye,-244.16,0.0657,Normal
23:11:07.304,Left Eye,0.0,0.0657,Normal
23:11:07.358,Right Eye,-94.21,0.0537,Normal
23:11:07.358,Left Eye,0.0,0.0537,Normal
23:11:07.406,Right Eye,396.88,0.0481,Normal
23:11:07.406,Left Eye,137.38,0.0481,Normal
23:11:07.451,Right Eye,0.0,0.0452,Normal
23:11:07.451,Left Eye,-74.57,0.0452,Normal
23:11:07.499,Right Eye,0.0,0.0477,Normal
23:11:07.499,Left Eye,240.26,0.0477,Normal
23:11:07.544,Right Eye,0.0,0.0453,Normal
23:11:07.544,Left Eye,-154.37,0.0453,Normal
23:11:07.590,Right Eye,150.59,0.0457,Normal
23:11:07.590,Left Eye,-96.53,0.0457,Normal
23:11:07.636,Right Eye,-154.18,0.0465,Normal
23:11:07.636,Left Eye,0.0,0.0465,Normal
23:11:07.683,Right Eye,0.0,0.0468,Normal
23:11:07.683,Left Eye,245.07,0.0468,Normal
23:11:07.728,Right Eye,153.21,0.0449,Normal
23:11:07.728,Left Eye,0.0,0.0449,Normal
23:11:07.775,Right Eye,-152.5,0.047,Normal
23:11:07.775,Left Eye,-148.79,0.047,Normal
23:11:07.822,Right Eye,0.0,0.0469,Normal
23:11:07.822,Left Eye,-93.92,0.0469,Normal
23:11:07.867,Right Eye,-91.33,0.0459,Normal
23:11:07.867,Left Eye,-734.21,0.0459,ANOMALY DETECTED
23:11:07.916,Right Eye,0.0,0.0488,Normal
23:11:07.916,Left Eye,0.0,0.0488,Normal
23:11:07.963,Right Eye,-94.29,0.0467,Normal
23:11:07.963,Left Eye,122.58,0.0467,Normal
23:11:08.009,Right Eye,0.0,0.0465,Normal
23:11:08.009,Left Eye,-72.45,0.0465,Normal
23:11:08.057,Right Eye,-159.17,0.048,Normal
23:11:08.057,Left Eye,-298.44,0.048,Normal
23:11:08.102,Right Eye,147.92,0.0447,Normal
23:11:08.102,Left Eye,0.0,0.0447,Normal
23:11:08.149,Right Eye,98.2,0.0467,Normal
23:11:08.149,Left Eye,368.24,0.0467,Normal
23:11:08.198,Right Eye,326.41,0.0491,Normal
23:11:08.198,Left Eye,186.52,0.0491,Normal
23:11:08.264,Right Eye,-145.04,0.0658,Normal
23:11:08.264,Left Eye,-210.06,0.0658,Normal
23:11:08.304,Right Eye,169.52,0.0406,Normal
23:11:08.304,Left Eye,0.0,0.0406,Normal
23:11:08.350,Right Eye,0.0,0.046,Normal
23:11:08.350,Left Eye,183.28,0.046,Normal
23:11:08.399,Right Eye,-195.49,0.0488,Normal
23:11:08.399,Left Eye,140.75,0.0488,Normal
23:11:08.445,Right Eye,-150.67,0.0456,Normal
23:11:08.445,Left Eye,-110.79,0.0456,Normal
23:11:08.492,Right Eye,0.0,0.0476,Normal
23:11:08.492,Left Eye,144.44,0.0476,Normal
23:11:08.538,Right Eye,0.0,0.0451,Normal
23:11:08.538,Left Eye,-112.08,0.0451,Normal
23:11:08.585,Right Eye,202.04,0.0473,Normal
23:11:08.585,Left Eye,242.45,0.0473,Normal
23:11:08.631,Right Eye,0.0,0.0459,Normal
23:11:08.631,Left Eye,-152.2,0.0459,Normal
23:11:08.677,Right Eye,148.01,0.0465,Normal
23:11:08.677,Left Eye,-181.38,0.0465,Normal
23:11:08.725,Right Eye,-201.47,0.0474,Normal
23:11:08.725,Left Eye,145.06,0.0474,Normal
23:11:08.771,Right Eye,0.0,0.0464,Normal
23:11:08.771,Left Eye,-108.93,0.0464,Normal
23:11:08.817,Right Eye,0.0,0.0457,Normal
23:11:08.817,Left Eye,152.76,0.0457,Normal
23:11:08.862,Right Eye,0.0,0.0456,Normal
23:11:08.862,Left Eye,-50.22,0.0456,Normal
23:11:08.908,Right Eye,0.0,0.0457,Normal
23:11:08.908,Left Eye,-166.99,0.0457,Normal
23:11:08.967,Right Eye,115.79,0.0594,Normal
23:11:08.967,Left Eye,0.0,0.0594,Normal
23:11:09.013,Right Eye,-211.53,0.0451,Normal
23:11:09.013,Left Eye,74.66,0.0451,Normal
23:11:09.058,Right Eye,150.36,0.0457,Normal
23:11:09.058,Left Eye,-216.03,0.0457,Normal
23:11:09.105,Right Eye,-346.48,0.0463,Normal
23:11:09.105,Left Eye,346.48,0.0463,Normal
23:11:09.166,Right Eye,261.06,0.0615,Normal
23:11:09.166,Left Eye,116.55,0.0615,Normal
23:11:09.214,Right Eye,0.0,0.0478,Normal
23:11:09.214,Left Eye,0.0,0.0478,Normal
23:11:09.259,Right Eye,97.3,0.0453,Normal
23:11:09.259,Left Eye,0.0,0.0453,Normal
23:11:09.307,Right Eye,0.0,0.0479,Normal
23:11:09.307,Left Eye,0.0,0.0479,Normal
23:11:09.354,Right Eye,-205.47,0.0465,Normal
23:11:09.354,Left Eye,0.0,0.0465,Normal
23:11:09.400,Right Eye,-149.07,0.0461,Normal
23:11:09.400,Left Eye,-121.2,0.0461,Normal
23:11:09.462,Right Eye,152.96,0.0624,Normal
23:11:09.462,Left Eye,-36.71,0.0624,Normal
23:11:09.527,Right Eye,0.0,0.0651,Normal
23:11:09.527,Left Eye,0.0,0.0651,Normal
23:11:09.573,Right Eye,0.0,0.0459,Normal
23:11:09.573,Left Eye,0.0,0.0459,Normal
23:11:09.619,Right Eye,-148.64,0.0463,Normal
23:11:09.619,Left Eye,-95.28,0.0463,Normal
23:11:09.665,Right Eye,-110.25,0.0459,Normal
23:11:09.665,Left Eye,0.0,0.0459,Normal
23:11:09.713,Right Eye,143.27,0.048,Normal
23:11:09.713,Left Eye,-351.15,0.048,Normal
23:11:09.760,Right Eye,0.0,0.0469,Normal
23:11:09.760,Left Eye,122.14,0.0469,Normal
23:11:09.806,Right Eye,-251.71,0.0455,Normal
23:11:09.806,Left Eye,290.43,0.0455,Normal
23:11:09.854,Right Eye,397.0,0.0481,Normal
23:11:09.854,Left Eye,-357.3,0.0481,Normal
23:11:09.900,Right Eye,0.0,0.0461,Normal
23:11:09.900,Left Eye,286.82,0.0461,Normal
23:11:09.946,Right Eye,0.0,0.0466,Normal
23:11:09.946,Left Eye,-122.92,0.0466,Normal
23:11:09.992,Right Eye,0.0,0.0454,Normal
23:11:09.992,Left Eye,194.16,0.0454,Normal
23:11:10.039,Right Eye,0.0,0.0475,Normal
23:11:10.039,Left Eye,-362.0,0.0475,Normal
23:11:10.086,Right Eye,0.0,0.0464,Normal
23:11:10.086,Left Eye,284.99,0.0464,Normal
23:11:10.132,Right Eye,0.0,0.0463,Normal
23:11:10.132,Left Eye,-619.36,0.0463,ANOMALY DETECTED
23:11:10.179,Right Eye,280.03,0.0472,Normal
23:11:10.179,Left Eye,485.38,0.0472,Normal
23:11:10.226,Right Eye,-293.99,0.0468,Normal
23:11:10.226,Left Eye,0.0,0.0468,Normal
23:11:10.272,Right Eye,-94.85,0.0465,Normal
23:11:10.272,Left Eye,0.0,0.0465,Normal
23:11:10.319,Right Eye,0.0,0.0464,Normal
23:11:10.319,Left Eye,0.0,0.0464,Normal
23:11:10.367,Right Eye,297.58,0.0481,Normal
23:11:10.367,Left Eye,595.15,0.0481,ANOMALY DETECTED
23:11:10.413,Right Eye,0.0,0.0463,Normal
23:11:10.413,Left Eye,-495.43,0.0463,Normal
23:11:10.459,Right Eye,-192.05,0.0459,Normal
23:11:10.459,Left Eye,312.09,0.0459,Normal
23:11:10.507,Right Eye,296.4,0.0483,Normal
23:11:10.507,Left Eye,182.4,0.0483,Normal
23:11:10.554,Right Eye,0.0,0.0462,Normal
23:11:10.554,Left Eye,-868.31,0.0462,ANOMALY DETECTED
23:11:10.600,Right Eye,-190.15,0.0464,Normal
23:11:10.600,Left Eye,617.99,0.0464,ANOMALY DETECTED
23:11:10.646,Right Eye,476.61,0.0462,Normal
23:11:10.646,Left Eye,-495.67,0.0462,Normal
23:11:10.692,Right Eye,-991.37,0.0462,ANOMALY DETECTED
23:11:10.692,Left Eye,991.37,0.0462,ANOMALY DETECTED
23:11:10.739,Right Eye,94.97,0.0464,Normal
23:11:10.739,Left Eye,0.0,0.0464,Normal
23:11:10.785,Right Eye,1850.62,0.0464,ANOMALY DETECTED
23:11:10.785,Left Eye,-616.87,0.0464,ANOMALY DETECTED
23:11:10.833,Right Eye,-242.84,0.0472,Normal
23:11:10.833,Left Eye,0.0,0.0472,Normal
23:11:10.879,Right Eye,-244.25,0.0469,Normal
23:11:10.879,Left Eye,0.0,0.0469,Normal
23:11:10.925,Right Eye,125.91,0.0455,Normal
23:11:10.925,Left Eye,193.7,0.0455,Normal
23:11:10.971,Right Eye,-246.15,0.0466,Normal
23:11:10.971,Left Eye,0.0,0.0466,Normal
23:11:11.019,Right Eye,-92.19,0.0478,Normal
23:11:11.019,Left Eye,0.0,0.0478,Normal
23:11:11.067,Right Eye,0.0,0.048,Normal
23:11:11.067,Left Eye,357.75,0.048,Normal
23:11:11.127,Right Eye,-763.68,0.06,ANOMALY DETECTED
23:11:11.127,Left Eye,56.15,0.06,Normal
23:11:11.173,Right Eye,1260.26,0.0455,ANOMALY DETECTED
23:11:11.173,Left Eye,-126.03,0.0455,Normal
23:11:11.221,Right Eye,-716.76,0.048,ANOMALY DETECTED
23:11:11.221,Left Eye,70.27,0.048,Normal
23:11:11.268,Right Eye,609.77,0.047,ANOMALY DETECTED
23:11:11.268,Left Eye,-4878.12,0.047,ANOMALY DETECTED
23:11:11.315,Right Eye,0.0,0.0476,Normal
23:11:11.315,Left Eye,240.9,0.0476,Normal
23:11:11.362,Right Eye,-94.87,0.0465,Normal
23:11:11.362,Left Eye,616.68,0.0465,ANOMALY DETECTED
23:11:11.408,Right Eye,-245.95,0.0466,Normal
23:11:11.408,Left Eye,0.0,0.0466,Normal
23:11:11.455,Right Eye,95.36,0.0462,Normal
23:11:11.455,Left Eye,-247.93,0.0462,Normal
23:11:11.501,Right Eye,306.47,0.0467,Normal
23:11:11.501,Left Eye,612.93,0.0467,ANOMALY DETECTED
23:11:11.548,Right Eye,0.0,0.0468,Normal
23:11:11.548,Left Eye,-1224.05,0.0468,ANOMALY DETECTED
23:11:11.596,Right Eye,-273.79,0.0483,Normal
23:11:11.596,Left Eye,296.6,0.0483,Normal
23:11:11.643,Right Eye,0.0,0.0466,Normal
23:11:11.643,Left Eye,-2456.44,0.0466,ANOMALY DETECTED
23:11:11.689,Right Eye,309.98,0.0462,Normal
23:11:11.689,Left Eye,0.0,0.0462,Normal
23:11:11.735,Right Eye,-99.3,0.0462,Normal
23:11:11.735,Left Eye,620.6,0.0462,ANOMALY DETECTED
23:11:11.782,Right Eye,-93.69,0.047,Normal
23:11:11.782,Left Eye,-1217.95,0.047,ANOMALY DETECTED
23:11:11.828,Right Eye,-126.48,0.0453,Normal
23:11:11.828,Left Eye,0.0,0.0453,Normal
23:11:11.874,Right Eye,189.76,0.0465,Normal
23:11:11.874,Left Eye,0.0,0.0465,Normal
23:11:11.922,Right Eye,201.86,0.0473,Normal
23:11:11.922,Left Eye,242.23,0.0473,Normal
23:11:11.968,Right Eye,0.0,0.0469,Normal
23:11:11.968,Left Eye,0.0,0.0469,Normal
23:11:12.015,Right Eye,-370.1,0.0464,Normal
23:11:12.015,Left Eye,0.0,0.0464,Normal
23:11:12.064,Right Eye,180.15,0.0489,Normal
23:11:12.064,Left Eye,585.49,0.0489,ANOMALY DETECTED
23:11:12.108,Right Eye,321.78,0.0445,Normal
23:11:12.108,Left Eye,0.0,0.0445,Normal
23:11:12.156,Right Eye,807.3,0.0473,ANOMALY DETECTED
23:11:12.156,Left Eye,0.0,0.0473,Normal
23:11:12.203,Right Eye,-364.03,0.0472,Normal
23:11:12.203,Left Eye,186.68,0.0472,Normal
23:11:12.249,Right Eye,-284.76,0.0464,Normal
23:11:12.249,Left Eye,123.4,0.0464,Normal
23:11:12.296,Right Eye,0.0,0.0464,Normal
23:11:12.296,Left Eye,-617.45,0.0464,ANOMALY DETECTED
23:11:12.344,Right Eye,353.99,0.0486,Normal
23:11:12.344,Left Eye,471.99,0.0486,Normal
23:11:12.408,Right Eye,-208.18,0.0635,Normal
23:11:12.408,Left Eye,-208.18,0.0635,Normal
23:11:12.454,Right Eye,0.0,0.0458,Normal
23:11:12.454,Left Eye,0.0,0.0458,Normal
23:11:12.500,Right Eye,0.0,0.0464,Normal
23:11:12.500,Left Eye,-308.64,0.0464,Normal
23:11:12.547,Right Eye,-201.64,0.0474,Normal
23:11:12.547,Left Eye,241.97,0.0474,Normal
23:11:12.593,Right Eye,746.47,0.0461,ANOMALY DETECTED
23:11:12.593,Left Eye,-191.4,0.0461,Normal
23:11:12.640,Right Eye,-282.76,0.0468,Normal
23:11:12.640,Left Eye,122.53,0.0468,Normal
23:11:12.687,Right Eye,369.46,0.0465,Normal
23:11:12.687,Left Eye,0.0,0.0465,Normal
23:11:12.732,Right Eye,629.95,0.0455,ANOMALY DETECTED
23:11:12.732,Left Eye,-193.83,0.0455,Normal
23:11:12.779,Right Eye,-491.64,0.0466,Normal
23:11:12.779,Left Eye,0.0,0.0466,Normal
23:11:12.825,Right Eye,0.0,0.046,Normal
23:11:12.825,Left Eye,373.75,0.046,Normal
23:11:12.873,Right Eye,-295.56,0.0485,Normal
23:11:12.873,Left Eye,0.0,0.0485,Normal
23:11:12.921,Right Eye,-484.79,0.0473,Normal
23:11:12.921,Left Eye,71.29,0.0473,Normal
23:11:12.966,Right Eye,623.5,0.0459,ANOMALY DETECTED
23:11:12.966,Left Eye,-498.8,0.0459,Normal
23:11:13.015,Right Eye,238.38,0.0481,Normal
23:11:13.015,Left Eye,-715.13,0.0481,ANOMALY DETECTED
23:11:13.061,Right Eye,-610.63,0.0469,ANOMALY DETECTED
23:11:13.061,Left Eye,732.75,0.0469,ANOMALY DETECTED
23:11:13.108,Right Eye,-246.57,0.0465,Normal
23:11:13.108,Left Eye,-616.43,0.0465,ANOMALY DETECTED
23:11:13.155,Right Eye,94.09,0.0468,Normal
23:11:13.155,Left Eye,0.0,0.0468,Normal
23:11:13.202,Right Eye,-804.78,0.0475,ANOMALY DETECTED
23:11:13.202,Left Eye,0.0,0.0475,Normal
23:11:13.248,Right Eye,934.26,0.046,ANOMALY DETECTED
23:11:13.248,Left Eye,498.27,0.046,Normal
23:11:13.294,Right Eye,-495.74,0.0462,Normal
23:11:13.294,Left Eye,-619.67,0.0462,ANOMALY DETECTED
23:11:13.340,Right Eye,751.75,0.0457,ANOMALY DETECTED
23:11:13.340,Left Eye,-250.58,0.0457,Normal
23:11:13.388,Right Eye,-297.84,0.0481,Normal
23:11:13.388,Left Eye,595.68,0.0481,ANOMALY DETECTED
23:11:13.435,Right Eye,-491.92,0.0466,Normal
23:11:13.435,Left Eye,245.96,0.0466,Normal
23:11:13.480,Right Eye,253.24,0.0453,Normal
23:11:13.480,Left Eye,-759.72,0.0453,ANOMALY DETECTED
23:11:13.527,Right Eye,202.0,0.0473,Normal
23:11:13.527,Left Eye,727.19,0.0473,ANOMALY DETECTED
23:11:13.574,Right Eye,732.82,0.0469,ANOMALY DETECTED
23:11:13.574,Left Eye,-305.34,0.0469,Normal
23:11:13.620,Right Eye,-313.63,0.0457,Normal
23:11:13.620,Left Eye,-501.8,0.0457,ANOMALY DETECTED
23:11:13.668,Right Eye,478.93,0.0479,Normal
23:11:13.668,Left Eye,718.39,0.0479,ANOMALY DETECTED
23:11:13.713,Right Eye,-641.47,0.0447,ANOMALY DETECTED
23:11:13.713,Left Eye,-641.47,0.0447,ANOMALY DETECTED
23:11:13.761,Right Eye,0.0,0.048,Normal
23:11:13.761,Left Eye,91.85,0.048,Normal
23:11:13.806,Right Eye,249.85,0.0459,Normal
23:11:13.806,Left Eye,-999.39,0.0459,ANOMALY DETECTED
23:11:13.851,Right Eye,-762.01,0.0451,ANOMALY DETECTED
23:11:13.851,Left Eye,635.01,0.0451,ANOMALY DETECTED
23:11:13.900,Right Eye,0.0,0.0489,Normal
23:11:13.900,Left Eye,-586.2,0.0489,ANOMALY DETECTED
23:11:13.949,Right Eye,592.87,0.0483,ANOMALY DETECTED
23:11:13.949,Left Eye,474.3,0.0483,Normal
23:11:13.994,Right Eye,-255.26,0.0449,Normal
23:11:13.994,Left Eye,0.0,0.0449,Normal
23:11:14.040,Right Eye,0.0,0.0465,Normal
23:11:14.040,Left Eye,616.06,0.0465,ANOMALY DETECTED
23:11:14.088,Right Eye,591.9,0.0484,ANOMALY DETECTED
23:11:14.088,Left Eye,-473.52,0.0484,Normal
23:11:14.135,Right Eye,248.37,0.0461,Normal
23:11:14.135,Left Eye,0.0,0.0461,Normal
23:11:14.180,Right Eye,-626.17,0.0458,ANOMALY DETECTED
23:11:14.180,Left Eye,0.0,0.0458,Normal
23:11:14.228,Right Eye,240.72,0.0476,Normal
23:11:14.228,Left Eye,-185.17,0.0476,Normal
23:11:14.275,Right Eye,121.85,0.047,Normal
23:11:14.275,Left Eye,-304.63,0.047,Normal
23:11:14.324,Right Eye,-235.12,0.0487,Normal
23:11:14.324,Left Eye,180.86,0.0487,Normal
23:11:14.370,Right Eye,0.0,0.0467,Normal
23:11:14.370,Left Eye,245.4,0.0467,Normal
23:11:14.417,Right Eye,-734.94,0.0468,ANOMALY DETECTED
23:11:14.417,Left Eye,122.49,0.0468,Normal
23:11:14.463,Right Eye,750.95,0.0458,ANOMALY DETECTED
23:11:14.463,Left Eye,-288.83,0.0458,Normal
23:11:14.510,Right Eye,0.0,0.0473,Normal
23:11:14.510,Left Eye,0.0,0.0473,Normal
23:11:14.556,Right Eye,0.0,0.0461,Normal
23:11:14.556,Left Eye,248.72,0.0461,Normal
23:11:14.603,Right Eye,-310.49,0.0461,Normal
23:11:14.603,Left Eye,-310.49,0.0461,Normal
23:11:14.649,Right Eye,0.0,0.046,Normal
23:11:14.649,Left Eye,0.0,0.046,Normal
23:11:14.697,Right Eye,477.1,0.048,Normal
23:11:14.697,Left Eye,-477.1,0.048,Normal
23:11:14.743,Right Eye,0.0,0.0466,Normal
23:11:14.743,Left Eye,661.48,0.0466,ANOMALY DETECTED
23:11:14.790,Right Eye,-304.03,0.0471,Normal
23:11:14.790,Left Eye,243.22,0.0471,Normal
23:11:14.835,Right Eye,196.21,0.0449,Normal
23:11:14.835,Left Eye,-318.85,0.0449,Normal
23:11:14.883,Right Eye,-461.89,0.0477,Normal
23:11:14.883,Left Eye,0.0,0.0477,Normal
23:11:14.933,Right Eye,288.94,0.0496,Normal
23:11:14.933,Left Eye,-462.3,0.0496,Normal
23:11:14.979,Right Eye,0.0,0.0465,Normal
23:11:14.979,Left Eye,615.45,0.0465,ANOMALY DETECTED
23:11:15.026,Right Eye,189.04,0.0466,Normal
23:11:15.026,Left Eye,0.0,0.0466,Normal
23:11:15.070,Right Eye,-321.44,0.0446,Normal
23:11:15.070,Left Eye,0.0,0.0446,Normal
23:11:15.118,Right Eye,185.16,0.0476,Normal
23:11:15.118,Left Eye,0.0,0.0476,Normal
23:11:15.164,Right Eye,-204.96,0.0466,Normal
23:11:15.164,Left Eye,0.0,0.0466,Normal
23:11:15.211,Right Eye,0.0,0.047,Normal
23:11:15.211,Left Eye,0.0,0.047,Normal
23:11:15.258,Right Eye,0.0,0.0469,Normal
23:11:15.258,Left Eye,-244.5,0.0469,Normal
23:11:15.320,Right Eye,370.14,0.0619,Normal
23:11:15.320,Left Eye,231.34,0.0619,Normal
23:11:15.367,Right Eye,-378.15,0.0466,Normal
23:11:15.367,Left Eye,491.6,0.0466,Normal
23:11:15.414,Right Eye,306.64,0.0467,Normal
23:11:15.414,Left Eye,0.0,0.0467,Normal
23:11:15.460,Right Eye,490.46,0.0467,Normal
23:11:15.460,Left Eye,-306.53,0.0467,Normal
23:11:15.508,Right Eye,71.23,0.0473,Normal
23:11:15.508,Left Eye,0.0,0.0473,Normal
23:11:15.555,Right Eye,-902.98,0.0476,ANOMALY DETECTED
23:11:15.555,Left Eye,-240.8,0.0476,Normal
23:11:15.602,Right Eye,0.0,0.0464,Normal
23:11:15.602,Left Eye,0.0,0.0464,Normal
23:11:15.648,Right Eye,489.77,0.0468,Normal
23:11:15.648,Left Eye,94.19,0.0468,Normal
23:11:15.696,Right Eye,-92.91,0.0474,Normal
23:11:15.696,Left Eye,-241.57,0.0474,Normal
23:11:15.742,Right Eye,0.0,0.0461,Normal
23:11:15.742,Left Eye,310.58,0.0461,Normal
23:11:15.788,Right Eye,-207.3,0.0461,Normal
23:11:15.788,Left Eye,0.0,0.0461,Normal
23:11:15.835,Right Eye,0.0,0.0466,Normal
23:11:15.835,Left Eye,-1229.97,0.0466,ANOMALY DETECTED
23:11:15.883,Right Eye,274.73,0.0481,Normal
23:11:15.883,Left Eye,595.24,0.0481,ANOMALY DETECTED
23:11:15.929,Right Eye,-307.39,0.0466,Normal
23:11:15.929,Left Eye,491.82,0.0466,Normal
23:11:15.978,Right Eye,0.0,0.0486,Normal
23:11:15.978,Left Eye,-589.89,0.0486,ANOMALY DETECTED
23:11:16.025,Right Eye,0.0,0.0467,Normal
23:11:16.025,Left Eye,0.0,0.0467,Normal
23:11:16.071,Right Eye,189.66,0.0465,Normal
23:11:16.071,Left Eye,-493.11,0.0465,Normal
23:11:16.119,Right Eye,0.0,0.0475,Normal
23:11:16.119,Left Eye,602.55,0.0475,ANOMALY DETECTED
23:11:16.165,Right Eye,-308.46,0.0464,Normal
23:11:16.165,Left Eye,0.0,0.0464,Normal
23:11:16.212,Right Eye,-186.02,0.0474,Normal
23:11:16.212,Left Eye,0.0,0.0474,Normal
23:11:16.259,Right Eye,309.54,0.0463,Normal
23:11:16.259,Left Eye,0.0,0.0463,Normal
23:11:16.306,Right Eye,487.98,0.047,Normal
23:11:16.306,Left Eye,0.0,0.047,Normal
23:11:16.352,Right Eye,-307.75,0.0465,Normal
